Princípio Ativo,Detentor Registro,Nome Comercial,Registro,Concentracao,FormaFarmaceutica,Data Inclusao Lista Referência,Data Atualização Bulário,Acesso Bulário
sibutramina (cloridrato),Aché,BIOMAG,105730371,10mg,cap dura,07/06/2013,2025-05-27T07:13:51.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=105730371
sibutramina (cloridrato),Aché,BIOMAG,105730371,15mg,cap dura,07/06/2013,2025-05-27T07:13:51.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=105730371
sildenafil (citrato),Mylan,REVATIO,188300079,20mg,com rev,12/11/2012,,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=188300079
sildenafil (citrato),Mylan,VIAGRA,188300077,25mg,com rev,12/11/2012,2024-07-31T16:40:46.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=188300077
sildenafil (citrato),Mylan,VIAGRA,188300077,50mg,com rev,12/11/2012,2024-07-31T16:40:46.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=188300077
sildenafil (citrato),Mylan,VIAGRA,188300077,100mg,com rev,12/11/2012,2024-07-31T16:40:46.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=188300077
simeticona,Cosmed,FLATEX,178170107,150mg/mL,emul got,12/11/2012,,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=178170107
simeticona,Cosmed,FLATEX,178170107,80mg,com,31/01/2013,,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=178170107
simeticona,Cosmed,FLATEX,178170107,150mg,com,31/01/2013,,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=178170107
sinvastatina,Sandoz,SINVASTACOR,100470270,10mg,com rev,21/12/2018,2025-01-23T20:15:34.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=100470270
sinvastatina,Sandoz,SINVASTACOR,100470270,40mg,com rev,21/12/2018,2025-01-23T20:15:34.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=100470270
sinvastatina,Sandoz,SINVASTATINA,100470472,20mg,com rev,21/12/2018,2025-01-23T20:06:15.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=100470472
sirolimo,Pfizer,RAPAMUNE,121100453,1mg,com rev,12/11/2012,2024-04-23T17:11:21.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=121100453
sirolimo,Pfizer,RAPAMUNE,121100453,2mg,com rev,12/11/2012,2024-04-23T17:11:21.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=121100453
sitagliptina (fosfato),Merck Sharp & Dohme,JANUVIA,101710229,25mg,com rev,12/11/2012,2024-10-17T07:32:11.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=101710229
sitagliptina (fosfato),Merck Sharp & Dohme,JANUVIA,101710229,50mg,com rev,12/11/2012,2024-10-17T07:32:11.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=101710229
sitagliptina (fosfato),Merck Sharp & Dohme,JANUVIA,101710229,100mg,com rev,12/11/2012,2024-10-17T07:32:11.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=101710229
sofosbuvir,Gilead,SOVALDI,109290001,400 mg,com rev,29/07/2016,2024-09-12T11:11:28.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=109290001
solifenacina (succinato),Astellas,VESICARE,177170002,5mg,com rev,19/04/2013,2025-01-29T16:46:05.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=177170002
solifenacina (succinato),Astellas,VESICARE,177170002,10mg,com rev,19/04/2013,2025-01-29T16:46:05.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=177170002
somatostatina,Merck,STILAMIN,100890382,3mg/1mL,po liof sol inj,12/11/2012,,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=100890382
sorafenibe (tosilato),Bayer,NEXAVAR,170560029,200mg,com rev,06/06/2013,2025-05-21T10:14:42.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=170560029
sotalol (cloridrato),Aché,CLORIDRATO DE SOTALOL,105730601,120mg,com,26/10/2021,2020-12-21T16:24:10.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=105730601
sotalol (cloridrato),Aché,CLORIDRATO DE SOTALOL,105730601,160mg,com,26/10/2021,2020-12-21T16:24:10.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=105730601
succinato de sumatriptana,Libbs,SUMAX,100330163,25mg,com rev,14/10/2021,2025-05-12T10:24:49.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=100330163
succinato sódico de metilprednisolona,União Química,UNIMEDROL,104971132,500mg/8ml,po sol inj,07/12/2020,2022-04-01T16:52:23.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=104971132
succinato sódico de metilprednisolona,União Química,UNIMEDROL,104971132,125mg/2ml,po sol inj,07/12/2020,2022-04-01T16:52:23.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=104971132
sufentanila (citrato),Antibióticos do Brasil,SUFENTA,155620058,5mcg/mL,sol inj,12/11/2012,2025-02-21T12:41:27.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=155620058
sufentanila (citrato),Antibióticos do Brasil,SUFENTA,155620058,50mcg/mL,sol inj,12/11/2012,2025-02-21T12:41:27.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=155620058
sugamadex sódico,Merck Sharp & Dohme,BRIDION,101710179,100mg/mL,sol inj,11/05/2017,2024-09-26T13:17:29.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=101710179
sulfadiazina de prata,Cristália,DERMAZINE,102980559,10mg/g,crem derm,28/09/2016,2024-12-16T16:07:12.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=102980559
sulpirida,Sanofi Medley,EQUILID,183260427,200mg,com,12/11/2012,,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=183260427
sulpirida,Sanofi Medley,EQUILID,183260427,50mg,cap dura,12/11/2012,,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=183260427
sumatripano (succinato),Glaxosmithkline,IMIGRAN,101070194,50mg,com rev,12/11/2012,,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=101070194
sumatripano (succinato),Glaxosmithkline,IMIGRAN,101070194,100mg,com rev,12/11/2012,,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=101070194
sumatripano (succinato),Libbs,SUMAX,100330163,6mg/ml,sol inj,12/11/2012,2025-05-12T10:24:49.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=100330163
sunitinibe (malato),Pfizer,SUTENT,121100466,"12,5mg",cap dura,12/11/2012,2024-09-12T16:27:30.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=121100466
sunitinibe (malato),Pfizer,SUTENT,121100466,25mg,cap dura,12/11/2012,2024-09-12T16:27:30.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=121100466
sunitinibe (malato),Pfizer,SUTENT,121100466,50mg,cap dura,12/11/2012,2024-09-12T16:27:30.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=121100466
suxametônio (cloreto),União Química,SUCCINIL COLIN,104970206,100mg,po liof inj,27/08/2018,2022-04-05T15:48:36.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=104970206
suxametônio (cloreto),União Química,SUCCINIL COLIN,104970206,500mg,po liof inj,27/08/2018,2022-04-05T15:48:36.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=104970206
tacrolimo,Astellas,PROGRAF,177170007,1mg,cap dura,12/11/2012,2024-04-19T18:39:54.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=177170007
tacrolimo,Astellas,PROGRAF,177170007,5mg,cap dura,12/11/2012,2024-04-19T18:39:54.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=177170007
tacrolimo,Astellas,PROGRAF,177170007,5mg/mL,sol inj,12/11/2012,2024-04-19T18:39:54.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=177170007
tacrolimo,Leo Pharma,PROTOPIC,185690007,"0,3mg/g",pom derm,12/11/2012,2023-12-12T15:23:04.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=185690007
tacrolimo,Leo Pharma,PROTOPIC,185690007,1mg/g,pom derm,12/11/2012,2023-12-12T15:23:04.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=185690007
tadalafila,Eli Lilly,CIALIS,112600074,5mg,com rev,12/11/2012,2024-07-30T12:44:18.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=112600074
tadalafila,Eli Lilly,CIALIS,112600074,20mg,com rev,12/11/2012,2024-07-30T12:44:18.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=112600074
tafamidis meglumina,Wyeth,VYNDAQEL,121100462,20mg,cap mole,27/12/2019,2024-08-01T07:32:30.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=121100462
tafenoquina (succinato),Glaxosmithkline,KOZENIS,101070343,150mg,com rev,11/09/2020,2025-01-08T11:44:43.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=101070343
tafluprosta,Mundipharma,SAFLUTAN,191980004,15mcg/mL,sol oft,12/04/2018,2022-09-14T14:02:20.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=191980004
tamoxifeno (citrato),Astrazeneca,NOLVADEX D,116180036,20 mg,com rev,12/11/2012,2024-06-20T14:33:58.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=116180036
tansulosina (cloridrato),Geolab,CLORIDRATO DE TANSULOSINA,154230182,"0,40mg",cap dura lib prol,12/11/2012,2024-10-04T14:52:47.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=154230182
tansulosina (cloridrato),Astellas,OMNIC OCAS,177170003,"0,4mg",com rev lib prol,12/01/2021,2025-01-29T17:02:06.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=177170003
tapentadol (cloridrato),Grünenthal do Brasil,PALEXIS LP,186100016,50mg,com rev lib prol,06/08/2021,,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=186100016
tapentadol (cloridrato),Grünenthal do Brasil,PALEXIS LP,186100017,100mg,com rev lib prol,06/08/2021,2024-11-04T10:22:23.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=186100017
tapentadol (cloridrato),Grünenthal do Brasil,PALEXIS LP,186100018,150mg,com rev lib prol,06/08/2021,,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=186100018
tapentadol (cloridrato),Grünenthal do Brasil,PALEXIS LP,186100019,200mg,com rev lib prol,06/08/2021,2023-05-09T18:01:41.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=186100019
tapentadol (cloridrato),Grünenthal do Brasil,PALEXIS LP,186100020,250mg,com rev lib prol,06/08/2021,,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=186100020
tegaserode (maleato),Biolab,ZELMAC,109740242,6mg,com,12/11/2012,2017-12-14T08:54:31.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=109740242
teicoplanina,Sanofi Medley,TARGOCID,183260373,"200mg/3mL (66,66mg/mL)",po liof sol inj,12/11/2012,2025-05-26T15:54:40.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=183260373
teicoplanina,Sanofi Medley,TARGOCID,183260373,"400mg/3mL (133,33mg/mL)",po liof sol inj,12/11/2012,2025-05-26T15:54:40.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=183260373
telmisartana,Boehringer Ingelheim,MICARDIS,103670110,40mg,com,12/11/2012,2024-12-18T13:01:49.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=103670110
telmisartana,Boehringer Ingelheim,MICARDIS,103670110,80mg,com,12/11/2012,2024-12-18T13:01:49.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=103670110
temozolomida,Merck Sharp & Dohme,TEMODAL,101710194,5mg,cap dura,12/11/2012,2024-06-11T14:20:33.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=101710194
temozolomida,Merck Sharp & Dohme,TEMODAL,101710194,20mg,cap dura,12/11/2012,2024-06-11T14:20:33.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=101710194
temozolomida,Merck Sharp & Dohme,TEMODAL,101710194,100mg,cap dura,12/11/2012,2024-06-11T14:20:33.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=101710194
temozolomida,Merck Sharp & Dohme,TEMODAL,101710194,140mg,cap dura,12/11/2012,2024-06-11T14:20:33.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=101710194
temozolomida,Merck Sharp & Dohme,TEMODAL,101710194,180mg,cap dura,12/11/2012,2024-06-11T14:20:33.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=101710194
temozolomida,Merck Sharp & Dohme,TEMODAL,101710194,250mg,cap dura,12/11/2012,2024-06-11T14:20:33.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=101710194
temozolomida,Merck Sharp & Dohme,TEMODAL,101710194,100 mg,po liof sol inj,04/02/2013,2024-06-11T14:20:33.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=101710194
tenofovir alafenamida (hemifumarato),Gilead,VEMLIDY,109290006,25mg,com rev,06/08/2021,2024-04-19T09:52:31.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=109290006
tenofovir desoproxila (fumarato),Blanver,"FUMARATO DE TENOFOVIR
DESOPROXILA",115240001,300mg,com rev,13/08/2021,2021-09-14T09:31:25.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=115240001
tenoxicam,União Química,TEFLAN,104971138,40mg,pó liof inj,30/12/2021,2025-04-02T07:44:35.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=104971138
tenoxicam,Eurofarma,TENOXICAM,100430757,20mg,pó liof sol inj,12/11/2012,2025-02-21T13:45:01.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=100430757
tenoxicam,Mylan,TILATIL,101000144,20mg,com rev,12/11/2012,,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=101000144
teofilina,Abbott,TEOLONG,105530305,100mg,cap dura c/ mgran lib retard,12/11/2012,2021-11-17T16:34:49.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=105530305
teofilina,Abbott,TEOLONG,105530305,200mg,cap dura c/ mgran lib retard,12/11/2012,2021-11-17T16:34:49.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=105530305
teofilina,Abbott,TEOLONG,105530305,300mg,cap dura c/ mgran lib retard,12/11/2012,2021-11-17T16:34:49.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=105530305
terazosina (cloridrato),Abbott,HYTRIN,105530184,5mg,com,12/11/2012,,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=105530184
terbutalina (sulfato),Prati Donaduzzi,SULFATO DE TERBUTALINA,125680088,"0,30 mg/mL",xpe,26/09/2018,2015-03-27T17:16:54.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=125680088
terbutalina (sulfato),União Química,TERBUTIL,104971176,"0,5mg/mL",sol inj,28/09/2016,2022-01-27T10:41:07.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=104971176
teriflunomida,Sanofi Medley,AUBAGIO,183260315,14 mg,com rev,29/07/2016,2023-10-05T15:43:41.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=183260315
terlipressina (acetato),Ferring,GLYPRESSIN,128760006,1mg/5mL,po liof sol inj,12/11/2012,2024-08-29T18:53:01.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=128760006
terlipressina (acetato),Ferring,GLYPRESSIN,128760006,"0,12mg/mL",sol inj,13/08/2021,2024-08-29T18:53:01.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=128760006
testosterona,Besins Healthcare,ANDROGEL,187590003,10mg/g,gel,09/09/2015,2025-03-12T13:53:08.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=187590003
testosterona,Besins Healthcare,ANDROGEL,187590003,"16,2mg/g",gel,14/06/2024,2025-03-12T13:53:08.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=187590003
testosterona (cipionato),EMS Sigma Pharma,DEPOSTERON,135690600,100mg/mL,sol inj,12/11/2012,2021-04-09T15:33:28.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=135690600
tetraciclina (cloridrato),Prati Donaduzzi,CLORIDRATO DE TETRACICLINA,125680171,500 mg,cap dura,30/10/2018,2024-12-05T14:02:12.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=125680171
tibolona,Libbs,LIBIAM,100330087,"1,25mg",com,12/11/2012,2022-02-25T18:51:08.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=100330087
tibolona,Organon,LIVIAL,100290222,"2,5mg",com,12/11/2012,2022-07-05T18:28:57.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=100290222
ticagrelor,Astrazeneca,BRILINTA,116180238,90mg,com rev,01/07/2014,2025-04-01T16:05:05.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=116180238
ticlopidina (cloridrato),Teuto,CLORIDRATO DE TICLOPIDINA,103700532,250mg,com rev,30/12/2021,2021-12-18T08:52:48.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=103700532
tigeciclina,Pfizer,TYGACIL,121100263,50mg,po liof sol inj,12/11/2012,2024-12-17T06:00:23.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=121100263
timolol (maleato),Mundipharma,TIMOPTOL,191980006,5mg/ml,sol oft,12/11/2012,2023-07-03T12:46:55.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=191980006
timolol (maleato),Mundipharma,TIMOPTOL XE,191980006,5mg/mL,gel oft,28/07/2017,2023-07-03T12:46:55.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=191980006
tiocolchicosídeo,Eurofarma,COLTRAX,100431471,4 mg,com,12/11/2012,2023-12-07T12:21:46.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=100431471
tiocolchicosídeo,Eurofarma,COLTRAX INJ,100431472,2 mg/mL,sol inj,12/11/2012,2024-11-06T13:49:20.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=100431472
tioguanina,Aspen Pharma,LANVIS,137640134,40mg,com,12/11/2012,2025-02-20T13:46:20.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=137640134
tiopental sódico,Cristália,THIOPENTAX,102980094,500mg,po liof inj,02/02/2018,2021-03-08T16:04:55.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=102980094
tiopental sódico,Cristália,THIOPENTAX,102980094,1g,po liof inj,02/02/2018,2021-03-08T16:04:55.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=102980094
tioridazina (cloridrato),MedQuímica,MELLERIL,109170138,10mg,com rev,12/11/2012,2023-06-06T09:56:29.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=109170138
tioridazina (cloridrato),MedQuímica,MELLERIL,109170138,25 mg,com rev,12/11/2012,2023-06-06T09:56:29.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=109170138
tioridazina (cloridrato),MedQuímica,MELLERIL,109170138,50mg,com rev,12/11/2012,2023-06-06T09:56:29.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=109170138
tioridazina (cloridrato),MedQuímica,MELLERIL,109170138,100mg,com rev,12/11/2012,2023-06-06T09:56:29.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=109170138
tioridazina (cloridrato),MedQuímica,MELLERIL,109170138,200mg,com lib prol,12/11/2012,2023-06-06T09:56:29.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=109170138
tiotrópio (brometo) monohidratado,Boehringer Ingelheim,SPIRIVA RESPIMAT,103670137,"2,5mcg/dose",sol aer inal or + inal,12/11/2012,2025-01-17T11:30:34.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=103670137
tirofibana (cloridrato),Aspen Pharma,AGRASTAT,137640120,"0,25mg/ml",sol inj,12/11/2012,2024-03-14T14:07:41.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=137640120
tizanidina (cloridrato),Sandoz,SIRDALUD,100470659,2mg,com,12/11/2012,2024-01-04T16:23:18.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=100470659
tobramicina,Chiesi,BRAMITOB,100580112,75mg/ml,sol inal,22/01/2013,2025-01-13T14:06:33.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=100580112
tobramicina,Novartis Biociências,TOBREX,100681100,3mg/mL,sol oft,12/11/2012,2025-05-07T10:03:59.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=100681100
tobramicina,Novartis Biociências,TOBREX,100681100,3mg/g,pom oft,12/11/2012,2025-05-07T10:03:59.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=100681100
tobramicina,Mylan,ZOTEON PÓ,188300067,28mcg/dose,cap dura pó inal or,30/08/2017,2024-08-07T11:06:00.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=188300067
tofacitinibe (citrato),Wyeth,XELJANZ,121100465,5mg,com rev,13/01/2017,2025-01-13T09:24:18.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=121100465
tofacitinibe (citrato),Wyeth,XELJANZ,121100465,10mg,com rev,18/02/2022,2025-01-13T09:24:18.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=121100465
tolterodina (tartarato),Upjohn Brasil,DETRUSITOL,115350008,"4,0 mg",cap dura lib prol,12/11/2012,,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=115350008
topiramato,Janssen-Cilag,TOPAMAX,112363327,25mg,com rev,12/11/2012,2024-12-13T13:32:12.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=112363327
topiramato,Janssen-Cilag,TOPAMAX,112363327,50mg,com rev,12/11/2012,2024-12-13T13:32:12.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=112363327
topiramato,Janssen-Cilag,TOPAMAX,112363327,100mg,com rev,12/11/2012,2024-12-13T13:32:12.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=112363327
tramadol (cloridrato),Grünenthal do Brasil,TRAMAL,186100005,100mg/mL,sol or,12/11/2012,2024-10-04T15:41:47.000-0300,https://consultas.anvisa.gov.br/#/bulario/q/?numeroRegistro=186100005
